image_id,healthy,multiple_diseases,rust,scab
Test_420,7.531345e-11,3.9649395e-12,1.0,2.5772625e-15
Test_421,2.1181132e-09,1.2623087e-08,8.208771e-12,1.0
Test_422,6.553457e-05,4.3981134e-05,1.0986065e-06,0.9998894
Test_423,1.5537341e-10,8.149179e-12,1.0,1.2822786e-14
Test_424,7.078604e-08,3.4994456e-09,0.9999999,1.0028364e-11
Test_425,0.27289757,0.059131935,0.025063397,0.6429071
Test_426,1.6441257e-09,5.8725476e-11,1.0,1.7198635e-13
Test_427,1.00902376e-07,4.4340092e-07,6.209606e-10,0.9999994
Test_428,0.00021624974,0.00037343035,8.2238e-06,0.99940205
Test_429,4.5803845e-13,8.395509e-15,1.0,2.7216602e-18
Test_430,0.0102906795,0.0038925945,0.98566127,0.000155405
Test_431,0.8818197,0.099414736,0.015279011,0.003486565
Test_432,3.4140573e-06,2.4054718e-05,1.1894805e-07,0.99997246
Test_433,8.276306e-09,5.982845e-08,4.6539744e-11,0.9999999
Test_434,5.7570904e-09,2.5137018e-08,1.926753e-11,1.0
Test_435,0.90008,0.07376681,0.016671801,0.009481424
Test_436,0.018764362,0.4866866,0.026803965,0.467745
Test_437,2.3030218e-09,2.0795424e-10,1.0,9.985987e-13
Test_438,2.5499713e-09,2.1292552e-10,1.0,5.425105e-13
Test_439,6.264761e-07,1.0638972e-07,0.9999993,1.778082e-09
Test_440,8.7190455e-12,2.2093259e-13,1.0,6.3177296e-17
Test_441,0.80633104,0.07409608,0.03638544,0.083187476
Test_442,7.477778e-16,4.5915514e-18,1.0,4.3305505e-22
Test_443,3.6048436e-07,3.4088448e-06,8.872359e-09,0.9999962
Test_444,0.978963,0.018471174,0.0018759421,0.0006897754
Test_445,3.6025253e-07,9.8609355e-08,0.9999995,2.1772062e-09
Test_446,0.2691352,0.09067213,0.04376044,0.5964322
Test_447,6.053309e-09,1.243446e-10,1.0,3.475764e-13
Test_448,2.082994e-12,3.6302843e-14,1.0,2.6207633e-17
Test_449,9.643551e-07,1.3908973e-05,3.1459756e-08,0.9999851
Test_450,0.09436645,0.0067161466,0.89864177,0.00027568464
Test_451,7.1424107e-09,7.675527e-10,1.0,2.670524e-12
Test_452,0.0128644705,0.031049212,0.94588506,0.010201237
Test_453,1.8208693e-05,4.532379e-05,3.7396566e-07,0.9999361
Test_454,0.00040955216,0.0014970434,0.99806565,2.7716362e-05
Test_455,1.3058224e-06,2.5521244e-05,4.76155e-08,0.9999732
Test_456,0.003565397,0.049882334,0.9462949,0.00025745906
Test_457,5.0263816e-06,2.038453e-05,1.4324141e-07,0.9999745
Test_458,0.0007009604,0.0008811038,5.4967408e-05,0.99836296
Test_459,0.00032293235,0.00023153271,0.9994043,4.122216e-05
Test_460,5.942142e-08,1.8398184e-07,7.989204e-10,0.99999976
Test_461,2.22139e-06,8.733049e-06,3.5601147e-08,0.99998903
Test_462,3.3479453e-05,8.797759e-05,2.348377e-06,0.99987614
Test_463,8.647864e-06,7.1655966e-05,4.5739435e-07,0.9999192
Test_464,0.99090284,0.006516739,0.0014402941,0.0011401051
Test_465,1.4534653e-12,1.7835712e-14,1.0,9.63092e-18
Test_466,6.312433e-07,1.0505963e-07,0.9999993,1.7353464e-09
Test_467,2.587619e-09,2.6458835e-08,1.1921023e-11,1.0
Test_468,0.620594,0.19792417,0.08223687,0.09924497
Test_469,1.3600857e-06,2.4386856e-07,0.99999845,2.8126785e-09
Test_470,3.516918e-08,1.6208678e-07,2.188284e-10,0.99999976
Test_471,0.90960425,0.018288951,0.012788138,0.059318595
Test_472,0.9857803,0.009964068,0.0023163252,0.001939341
Test_473,0.08193523,0.2370017,0.6413233,0.03973974
Test_474,2.5889964e-09,1.2716814e-10,1.0,7.4588724e-13
Test_475,0.08365497,0.04648314,0.010884535,0.8589774
Test_476,0.004313012,0.000957692,0.00011904855,0.9946102
Test_477,0.00012902578,9.245835e-05,1.4099089e-06,0.99977714
Test_478,8.082369e-06,1.9547038e-05,1.9047798e-07,0.9999722
Test_479,0.2563694,0.00997165,0.0032158701,0.73044306
Test_480,4.5395012e-08,1.3041784e-08,1.0,3.2832362e-11
Test_481,0.0057891877,0.06412971,0.0023718514,0.9277093
Test_482,3.1477854e-09,1.0670922e-08,6.4400542e-12,1.0
Test_483,1.5111046e-06,1.8975246e-07,0.99999833,3.8464196e-09
Test_484,0.993454,0.0029359288,0.0010125636,0.0025975525
Test_485,0.9785876,0.0119274985,0.0036982843,0.0057866764
Test_486,1.0714779e-05,3.5539015e-05,2.5197448e-07,0.9999535
Test_487,0.7040821,0.13503341,0.059125114,0.101759374
Test_488,0.000101130536,2.3178001e-05,0.9998752,4.5375174e-07
Test_489,2.433645e-13,2.9020081e-15,1.0,5.795412e-19
Test_490,0.08554262,0.25327146,0.075866625,0.58531934
Test_491,0.0012840849,0.000100777586,0.9986125,2.5864686e-06
Test_492,6.245526e-05,0.00048667006,7.876595e-06,0.999443
Test_493,0.00036289217,0.0053273267,6.474625e-05,0.994245
Test_494,6.687034e-13,8.019612e-15,1.0,2.0888879e-18
Test_495,0.0008700166,0.0046903184,0.00010670482,0.9943329
Test_496,0.9984169,0.0011115256,0.00019159284,0.0002799643
Test_497,1.2779433e-05,1.4707733e-05,1.2866478e-07,0.99997234
Test_498,0.99308336,0.0033227773,0.0011099357,0.0024838734
Test_499,0.000677729,0.013762592,0.985532,2.7707738e-05
Test_500,0.6151164,0.30492938,0.056254026,0.023700187
Test_501,0.9945707,0.003986039,0.00071620964,0.0007269779
Test_502,0.97101665,0.021326464,0.0061055543,0.001551336
Test_503,0.82471627,0.105309054,0.060018383,0.009956357
Test_504,0.72919077,0.02625347,0.014073714,0.23048203
Test_505,0.0014138322,8.200241e-05,6.0189977e-06,0.9984982
Test_506,0.13604435,0.44143444,0.17557,0.24695122
Test_507,1.636643e-07,6.0685466e-08,0.99999976,2.7328872e-09
Test_508,3.9673397e-11,1.3232766e-12,1.0,1.4876444e-15
Test_509,2.5195765e-16,8.503112e-19,1.0,4.5725925e-23
Test_510,7.988593e-07,1.9954062e-07,0.99999905,2.0425153e-09
Test_511,4.4273268e-08,5.883162e-07,5.9485294e-10,0.9999994
Test_512,0.99503833,0.0026687242,0.00079441257,0.0014985213
Test_513,0.00080847694,0.0012623245,8.074667e-05,0.9978485
Test_514,0.99229175,0.006179156,0.00087860244,0.0006505076
Test_515,2.2620652e-08,9.64162e-10,1.0,3.7770195e-12
Test_516,1.6724322e-14,1.0235654e-16,1.0,3.3077602e-20
Test_517,3.3475692e-07,4.1171306e-06,6.13379e-09,0.9999956
Test_518,0.0012020317,0.0035467616,0.0015745085,0.9936767
Test_519,0.00024408694,0.00066511356,1.5998172e-05,0.9990748
Test_520,2.1813098e-09,2.8241426e-10,1.0,1.4845683e-12
Test_521,0.976109,0.015713507,0.0040933513,0.0040840246
Test_522,5.699731e-08,3.0014955e-09,0.9999999,1.1631309e-11
Test_523,1.6566144e-06,1.5014648e-07,0.9999982,2.4614544e-09
Test_524,6.386014e-08,6.298876e-09,0.9999999,7.6008734e-11
Test_525,0.59869915,0.13424963,0.07501578,0.19203538
Test_526,7.8813035e-05,4.150158e-05,0.99987674,2.9678188e-06
Test_527,3.0518502e-05,1.3513746e-05,0.9999554,5.8842215e-07
Test_528,4.0206716e-05,2.4165833e-05,0.99993384,1.7719203e-06
Test_529,0.009632691,0.0029134306,0.00030833192,0.98714554
Test_530,0.847619,0.045313053,0.02524286,0.08182516
Test_531,1.3607092e-08,1.4459216e-09,1.0,8.736924e-12
Test_532,1.6362852e-05,5.78425e-06,0.9999776,1.9805908e-07
Test_533,0.0003742159,0.0024019626,5.3458018e-05,0.9971704
Test_534,1.8212546e-11,1.1186133e-10,1.719187e-14,1.0
Test_535,6.489444e-14,5.794161e-16,1.0,1.5784354e-19
Test_536,0.026281476,0.014966436,0.00373878,0.95501333
Test_537,7.0508183e-12,1.5835486e-13,1.0,1.113569e-16
Test_538,5.260349e-09,1.1609568e-07,4.5703615e-11,0.9999999
Test_539,5.906011e-07,4.986444e-07,0.9999989,7.9695184e-10
Test_540,4.76911e-09,2.378121e-10,1.0,1.1401767e-12
Test_541,0.9821482,0.0129544055,0.0026729258,0.0022244682
Test_542,0.9993124,0.00049842277,7.93211e-05,0.00010986786
Test_543,2.690378e-07,4.626143e-07,4.6083977e-09,0.9999993
Test_544,0.04444007,0.61500895,0.1269286,0.2136224
Test_545,0.09244644,0.12758437,0.61622673,0.16374253
Test_546,0.0014126481,0.002922272,0.00021043126,0.99545467
Test_547,0.07350397,0.029413136,0.88846093,0.00862194
Test_548,0.00037914555,0.00032282202,0.9992791,1.8898845e-05
Test_549,1.1414751e-07,1.1175911e-07,4.30843e-10,0.99999976
Test_550,0.00034980182,0.0009049164,2.335649e-05,0.9987219
Test_551,0.99571925,0.0030500928,0.0005825072,0.000648225
Test_552,0.018419424,0.71847874,0.25766018,0.005441671
Test_553,1.8003547e-08,1.2000356e-07,1.5456911e-10,0.9999999
Test_554,5.780185e-07,3.3807946e-06,1.5075587e-08,0.99999607
Test_555,0.0007503542,0.0018994502,5.13911e-05,0.9972988
Test_556,0.99757725,0.0016234643,0.00030131402,0.00049789366
Test_557,0.0962711,0.8845174,0.017074006,0.0021375862
Test_558,1.7519146e-06,6.913871e-07,0.9999976,7.877055e-09
Test_559,0.9872679,0.010223793,0.0015603232,0.00094799174
Test_560,6.2955914e-06,1.033878e-06,0.9999927,2.710454e-08
Test_561,0.016774721,0.07213175,0.04449587,0.86659765
Test_562,0.0075285896,0.004319275,0.9880029,0.00014928402
Test_563,0.06316816,0.74274325,0.0917181,0.10237047
Test_564,0.0119839655,0.02482232,0.0074278866,0.9557659
Test_565,2.801776e-13,3.574164e-15,1.0,1.4308533e-18
Test_566,6.9528854e-09,4.9706714e-09,1.0,2.2447396e-12
Test_567,9.94129e-09,8.685998e-08,1.0689773e-10,0.9999999
Test_568,0.28532,0.08263243,0.06721171,0.56483585
Test_569,0.24172992,0.15614575,0.20756213,0.39456224
Test_570,0.84882903,0.083348475,0.03366313,0.03415935
Test_571,1.17489035e-05,9.0563835e-06,0.9999788,4.074185e-07
Test_572,0.9926893,0.0035339468,0.001090611,0.0026861988
Test_573,1.7688008e-05,7.994442e-05,1.1351354e-06,0.9999012
Test_574,0.030131638,0.024148533,0.002600889,0.94311893
Test_575,0.21785484,0.016102273,0.005127154,0.7609157
Test_576,0.5846604,0.1559008,0.085983805,0.17345494
Test_577,0.005049175,0.0535555,0.0024915203,0.9389038
Test_578,0.0007280723,0.0026563103,7.9093974e-05,0.9965365
Test_579,0.9838981,0.013080613,0.0018935049,0.0011277838
Test_580,2.2730933e-20,1.972252e-23,1.0,9.094421e-29
Test_581,0.8767558,0.06380796,0.026573455,0.03286281
Test_582,0.00017022523,0.00020890731,0.9996153,5.52714e-06
Test_583,0.9624247,0.02639099,0.006210628,0.00497366
Test_584,1.9399765e-07,1.7443645e-08,0.99999976,1.2536955e-10
Test_585,0.003260201,0.0014040121,0.9951206,0.00021513161
Test_586,0.9281255,0.05057644,0.011132663,0.010165399
Test_587,6.6952754e-10,2.921987e-11,1.0,7.2422184e-14
Test_588,1.8978821e-13,1.9649758e-15,1.0,6.772009e-19
Test_589,0.0002681674,7.9725105e-05,0.99964416,7.964755e-06
Test_590,1.8206809e-08,3.0778521e-10,1.0,7.038883e-13
Test_591,3.5862477e-09,1.4655903e-10,1.0,4.67527e-13
Test_592,0.98900515,0.007061464,0.0016380134,0.0022955232
Test_593,3.0780575e-10,1.3810468e-11,1.0,2.2361267e-14
Test_594,0.022138868,0.056586213,0.9021503,0.01912466
Test_595,0.005694486,0.0012911502,0.00010557188,0.99290884
Test_596,0.9886939,0.004761241,0.001639251,0.004905635
Test_597,1.3951085e-10,1.5894828e-09,2.4466627e-13,1.0
Test_598,0.013433921,0.64862436,0.3358436,0.0020981093
Test_599,9.97314e-09,4.5745463e-08,5.3874936e-11,1.0
Test_600,1.5684662e-11,9.588494e-13,1.0,3.4434587e-16
Test_601,4.580333e-08,2.746505e-07,3.7677403e-10,0.99999964
Test_602,5.6693733e-07,1.1364805e-05,2.8552986e-08,0.9999881
Test_603,0.3320537,0.01738522,0.0066504586,0.6439106
Test_604,0.011197027,0.08899075,0.009306244,0.89050597
Test_605,0.99993217,5.3432796e-05,5.4713873e-06,8.896493e-06
Test_606,0.00016872257,0.000114967545,5.091007e-06,0.9997112
Test_607,0.114569314,0.008788242,0.002883709,0.87375873
Test_608,5.9610175e-09,1.3377168e-07,5.8076734e-11,0.9999999
Test_609,0.98654014,0.004044494,0.0018829776,0.0075323377
Test_610,3.480561e-08,5.593781e-07,6.0735406e-10,0.9999994
Test_611,0.99739635,0.0017724354,0.0003202898,0.00051096233
Test_612,7.237361e-13,9.043354e-15,1.0,5.315292e-18
Test_613,0.99931705,0.0005681041,6.0144597e-05,5.4651046e-05
Test_614,4.7419014e-08,4.8548126e-09,1.0,3.356496e-11
Test_615,4.2612463e-12,8.667883e-14,1.0,5.926519e-17
Test_616,2.209959e-05,1.381474e-05,1.8696583e-07,0.9999639
Test_617,0.0011181387,0.004941942,0.00016302842,0.9937769
Test_618,0.019593121,0.20058823,0.015482006,0.76433665
Test_619,0.054380454,0.8352622,0.08545925,0.024898205
Test_620,1.208736e-06,4.2009145e-07,0.99999833,6.9439148e-09
Test_621,5.116868e-06,1.3751816e-05,7.6155e-08,0.99998105
Test_622,0.49215373,0.45078963,0.05085445,0.0062021175
Test_623,1.2606827e-05,8.594326e-05,7.1326696e-07,0.9999007
Test_624,0.006343946,0.03373892,0.01184931,0.9480678
Test_625,0.92991376,0.05400465,0.010055964,0.0060256454
Test_626,1.5087058e-05,1.2719239e-06,0.99998367,2.9540361e-08
Test_627,0.97486216,0.014253384,0.0041823043,0.006702168
Test_628,0.0008792358,0.001909523,8.18675e-05,0.9971294
Test_629,0.9979863,0.0012394108,0.00027021955,0.0005040317
Test_630,0.99987936,9.6731375e-05,1.0380914e-05,1.3433043e-05
Test_631,0.8625142,0.0050626025,0.0036019478,0.12882113
Test_632,0.975441,0.015278032,0.0045438614,0.0047371765
Test_633,5.221434e-05,1.822933e-05,0.9999273,2.3024625e-06
Test_634,1.1758124e-06,1.7425324e-06,9.07399e-09,0.999997
Test_635,0.46341094,0.0423019,0.019563606,0.47472355
Test_636,9.901509e-05,0.0026104087,1.3030185e-05,0.99727756
Test_637,0.028499994,0.052186437,0.9160455,0.0032680833
Test_638,0.76094645,0.02142774,0.011544482,0.20608139
Test_639,5.8559885e-07,3.4518257e-07,0.99999905,1.6352142e-09
Test_640,7.328202e-06,4.599136e-05,3.4037976e-07,0.99994636
Test_641,2.883166e-12,7.3638754e-14,1.0,1.6788344e-17
Test_642,2.1172154e-10,2.5395406e-09,6.2331314e-13,1.0
Test_643,0.9998342,0.00013658828,1.3856501e-05,1.5373407e-05
Test_644,0.31208673,0.07377602,0.034693804,0.5794434
Test_645,0.94696295,0.028934669,0.00987237,0.014229975
Test_646,5.1337153e-08,5.786583e-09,1.0,5.4313432e-11
Test_647,0.0016846883,0.006977913,0.00040273042,0.99093467
Test_648,0.999605,0.00026230505,4.1635016e-05,9.1176385e-05
Test_649,6.429431e-05,8.908628e-06,0.9999267,1.7732168e-07
Test_650,1.0204132e-09,7.907715e-11,1.0,2.434462e-13
Test_651,1.122531e-10,1.6478178e-09,1.9391757e-13,1.0
Test_652,0.9978891,0.0016015023,0.00024798533,0.00026132414
Test_653,0.9997844,0.00015540246,1.9853382e-05,4.03027e-05
Test_654,0.5870566,0.29671925,0.07735197,0.038872257
Test_655,1.5409725e-05,9.4978706e-05,9.827442e-07,0.99988866
Test_656,0.01039029,0.0050677727,0.00041061605,0.9841313
Test_657,7.3278874e-16,2.332902e-18,1.0,1.2404632e-22
Test_658,0.99966073,0.00027239003,3.153441e-05,3.527452e-05
Test_659,0.30472556,0.12179491,0.07163797,0.50184155
Test_660,3.7245262e-11,3.955292e-13,1.0,2.3887925e-16
Test_661,4.9512927e-09,2.3242753e-08,3.2191062e-11,1.0
Test_662,4.032173e-09,4.0869324e-08,2.6574817e-11,1.0
Test_663,2.960636e-10,1.4888226e-11,1.0,4.216677e-14
Test_664,4.285219e-06,2.6445005e-07,0.99999547,4.7472257e-09
Test_665,0.011145416,0.0005409566,6.861764e-05,0.988245
Test_666,5.0830367e-06,1.2280436e-06,0.99999356,6.4955394e-08
Test_667,0.9770179,0.01614361,0.0035949228,0.0032435202
Test_668,4.3059103e-05,0.00024962262,0.999706,1.3152005e-06
Test_669,1.5383899e-08,1.5227445e-09,1.0,7.708721e-12
Test_670,3.7545951e-06,1.274662e-06,0.999995,5.80679e-08
Test_671,6.633477e-06,4.3742907e-06,0.9999889,9.1461516e-08
Test_672,0.9979874,0.001064998,0.00024117333,0.0007064187
Test_673,3.3352003e-06,1.2009915e-06,0.99999547,1.955246e-08
Test_674,5.289891e-16,2.383329e-18,1.0,1.2119914e-22
Test_675,0.9995197,0.00042488778,3.3084518e-05,2.2334712e-05
Test_676,0.9947541,0.0038271025,0.00073024107,0.0006886574
Test_677,7.152538e-08,8.0897087e-07,1.3658012e-09,0.99999917
Test_678,8.928786e-06,2.5859e-05,3.510243e-07,0.99996483
Test_679,0.97433555,0.016801855,0.004070965,0.004791614
Test_680,2.8644454e-05,6.996291e-05,9.0121955e-07,0.99990046
Test_681,0.1325368,0.6300409,0.105613686,0.13180865
Test_682,0.9944595,0.004366482,0.0006360799,0.0005378653
Test_683,1.4248008e-08,1.8314977e-07,1.8861165e-10,0.99999976
Test_684,1.1882223e-07,4.6664172e-07,6.1517474e-10,0.9999994
Test_685,0.9979705,0.0015453633,0.00022384548,0.0002601387
Test_686,2.8795638e-10,6.4180288e-09,8.742488e-13,1.0
Test_687,0.9985196,0.0012182011,0.00013586017,0.00012640683
Test_688,0.017749911,0.4120782,0.026955228,0.54321665
Test_689,3.7313185e-07,1.1900204e-06,2.7421987e-09,0.99999845
Test_690,4.2199977e-06,2.210193e-05,1.6301496e-07,0.99997354
Test_691,0.99957114,0.00035212727,3.7276866e-05,3.9495833e-05
Test_692,2.6976469e-08,2.9043705e-09,1.0,1.2353795e-11
Test_693,0.981223,0.013589939,0.0029301099,0.0022569762
Test_694,1.9955878e-06,2.8112445e-06,3.2835697e-08,0.9999951
Test_695,0.9619865,0.026394581,0.0061099045,0.0055090585
Test_696,1.0295624e-13,8.3188027e-16,1.0,3.1015163e-19
Test_697,0.0014767195,0.0022709728,0.99361587,0.0026364191
Test_698,0.8904741,0.09274746,0.012173223,0.0046052593
Test_699,5.0575884e-11,1.1978838e-09,1.1976254e-13,1.0
Test_700,0.013618711,0.0148130655,0.97094506,0.000623123
Test_701,4.041927e-05,2.7222815e-05,6.318222e-07,0.9999317
Test_702,3.411839e-05,0.00013589225,1.4716749e-06,0.99982846
Test_703,0.71716166,0.13607341,0.08933343,0.05743149
Test_704,1.5422845e-13,1.6694673e-15,1.0,3.4721423e-19
Test_705,2.1340352e-07,3.4105803e-08,0.99999976,2.6034241e-10
Test_706,0.9991049,0.00078568293,6.4392974e-05,4.4910175e-05
Test_707,2.0444787e-08,1.1346138e-07,2.25013e-10,0.9999999
Test_708,3.351515e-05,4.508426e-05,9.477796e-07,0.9999205
Test_709,1.4898332e-08,9.905494e-10,1.0,6.1770476e-12
Test_710,4.5349698e-05,3.177701e-05,0.9999124,1.0491214e-05
Test_711,0.9973016,0.0019896121,0.0003292663,0.00037943345
Test_712,0.025781939,0.0074789217,0.0009388133,0.9658003
Test_713,0.00061693334,0.0009817462,2.5692148e-05,0.99837565
Test_714,0.019782992,0.93931353,0.03429137,0.0066120764
Test_715,1.8871948e-08,7.1043504e-10,1.0,3.634431e-12
Test_716,0.00037076866,0.00046137933,1.186316e-05,0.999156
Test_717,0.4426459,0.42853504,0.10229229,0.02652677
Test_718,0.865915,0.071693145,0.036626387,0.025765423
Test_719,1.2643321e-09,6.7692345e-11,1.0,5.1738285e-13
Test_720,0.9898145,0.006541544,0.0015548439,0.0020891319
Test_721,1.1620944e-09,1.1715054e-10,1.0,3.9407662e-13
Test_722,1.6187337e-14,7.456581e-17,1.0,6.452111e-21
Test_723,0.9972958,0.002146267,0.00029372313,0.0002641098
Test_724,4.7490882e-08,4.647673e-09,1.0,2.3263697e-11
Test_725,0.011517006,0.0041596517,0.0005438723,0.9837795
Test_726,0.26055688,0.07289415,0.035613082,0.6309359
Test_727,0.00089645694,0.007989516,0.00025636188,0.99085766
Test_728,0.013464081,0.10411769,0.88016945,0.0022486877
Test_729,4.490699e-06,1.999874e-07,0.99999535,2.721987e-09
Test_730,4.304731e-06,5.101256e-06,8.065369e-08,0.99999046
Test_731,8.038312e-11,3.223848e-12,1.0,3.3074909e-15
Test_732,9.4247675e-08,1.7819646e-08,0.9999999,8.2216074e-11
Test_733,0.10480334,0.7017753,0.18767323,0.005748123
Test_734,0.99820495,0.0011819185,0.00023339447,0.00037984306
Test_735,0.825878,0.10922549,0.03458913,0.030307416
Test_736,0.33643895,0.06190548,0.030004868,0.57165074
Test_737,0.26283458,0.079451114,0.044421144,0.61329305
Test_738,0.99841416,0.0013734787,0.00013240505,7.993743e-05
Test_739,1.9191088e-08,9.695875e-10,1.0,3.3256891e-12
Test_740,3.8100566e-08,1.8981028e-07,1.9599346e-10,0.99999976
Test_741,9.175212e-07,2.5969957e-06,1.111439e-08,0.9999964
Test_742,0.00052607595,0.001399409,3.226656e-05,0.9980422
Test_743,0.022925463,0.010274665,0.96579516,0.0010046995
Test_744,0.33186036,0.14275533,0.076470464,0.4489138
Test_745,0.36937404,0.051545937,0.022932082,0.556148
Test_746,5.4349654e-09,3.7240022e-10,1.0,1.7190347e-12
Test_747,0.9987801,0.0009063989,0.00013255417,0.00018094608
Test_748,0.0028421215,0.029158838,0.0011162686,0.96688277
Test_749,6.5533527e-07,1.7150292e-05,4.073132e-08,0.9999821
Test_750,9.494827e-05,0.00013663479,4.8058537e-06,0.99976367
Test_751,4.9872666e-05,4.155378e-05,3.0777787e-06,0.99990547
Test_752,7.369682e-05,0.00030476938,5.0950266e-06,0.9996164
Test_753,8.315587e-07,3.1960536e-07,0.9999988,1.0504911e-08
Test_754,0.0021071564,0.0061319056,0.0009226081,0.99083835
Test_755,0.97243845,0.02040269,0.004014864,0.0031440144
Test_756,0.9919844,0.00374822,0.0012778778,0.002989547
Test_757,1.7535309e-09,1.4833542e-08,7.1379465e-12,1.0
Test_758,0.5459427,0.25156164,0.14184329,0.06065232
Test_759,0.0003499974,0.00032894613,0.0002784444,0.9990426
Test_760,0.99776244,0.0019234628,0.00018780997,0.00012637509
Test_761,5.435308e-07,2.3315486e-06,4.985241e-09,0.99999714
Test_762,0.00014387273,1.953031e-05,0.99983597,5.366613e-07
Test_763,1.11679e-07,2.9342107e-08,0.9999999,1.3295173e-09
Test_764,0.9994481,0.00039257956,6.00093e-05,9.927954e-05
Test_765,8.397838e-05,7.580111e-05,1.7941187e-06,0.99983835
Test_766,0.0023636867,0.012276799,0.0003133696,0.9850462
Test_767,0.7810561,0.039083894,0.021898804,0.15796123
Test_768,0.0291863,0.024912326,0.0036642544,0.94223714
Test_769,4.286785e-09,3.1549366e-10,1.0,8.4232344e-13
Test_770,0.0033032082,0.009881153,0.00066721765,0.98614836
Test_771,5.4579367e-08,2.5267175e-09,1.0,1.3848214e-11
Test_772,0.04138871,0.044048715,0.00589052,0.9086721
Test_773,5.598414e-10,2.2632313e-11,1.0,7.305427e-14
Test_774,1.2712407e-09,2.0013742e-08,6.657106e-12,1.0
Test_775,2.963211e-06,4.240756e-06,0.99999285,1.0657908e-08
Test_776,0.8739084,0.108414136,0.014854762,0.0028227665
Test_777,0.9942017,0.004842446,0.00059968466,0.0003561731
Test_778,0.9974962,0.0016749247,0.00033607832,0.0004928119
Test_779,1.1620393e-06,3.9165266e-06,1.583487e-08,0.9999949
Test_780,0.97285134,0.010031583,0.0046885395,0.012428547
Test_781,0.9986527,0.0011762044,0.0001045685,6.6519024e-05
Test_782,3.8686885e-05,1.5346912e-05,0.99994504,9.830902e-07
Test_783,1.3502217e-10,4.102216e-12,1.0,6.215306e-15
Test_784,1.0163554e-09,3.491815e-11,1.0,9.3206076e-14
Test_785,0.9996674,0.00029908633,2.0126878e-05,1.33424155e-05
Test_786,0.11224948,0.3715204,0.20387305,0.31235707
Test_787,2.101839e-05,5.150989e-06,0.99997354,2.0309008e-07
Test_788,0.000520672,0.0001551518,5.7037023e-06,0.9993185
Test_789,4.98212e-06,1.0016641e-06,0.99999404,3.5623195e-08
Test_790,0.2662137,0.3149105,0.13881505,0.28006077
Test_791,1.499124e-05,3.8545306e-05,6.865516e-07,0.99994576
Test_792,0.0005688148,0.00023929858,0.9991874,4.583838e-06
Test_793,2.8490008e-19,3.408905e-22,1.0,3.1571305e-27
Test_794,0.38217548,0.1926625,0.11325108,0.31191087
Test_795,4.3762867e-07,1.1724593e-06,4.7967985e-09,0.99999833
Test_796,1.2034233e-13,5.976605e-16,1.0,1.219953e-19
Test_797,0.9490097,0.025990933,0.010578853,0.014420605
Test_798,2.2542124e-09,1.0220508e-10,1.0,1.9268907e-13
Test_799,2.096659e-11,4.801703e-13,1.0,4.416819e-16
Test_800,0.0001502077,1.9885221e-05,0.9998294,5.2487445e-07
Test_801,4.7017897e-11,8.067149e-13,1.0,1.568104e-15
Test_802,1.9173258e-07,9.6883774e-08,0.99999976,2.6517913e-10
Test_803,0.0018835674,0.012140808,0.00032325997,0.9856523
Test_804,0.03468393,0.2816261,0.6408575,0.04283232
Test_805,6.347737e-12,1.0947726e-13,1.0,1.10185156e-16
Test_806,0.7910742,0.094310805,0.041671954,0.07294303
Test_807,0.46840927,0.03595981,0.016357671,0.4792733
Test_808,0.99957734,0.0002870674,4.5197354e-05,9.050085e-05
Test_809,0.24816255,0.008989785,0.0033723782,0.7394753
Test_810,4.6517143e-06,3.587985e-07,0.999995,6.164938e-09
Test_811,0.9879336,0.0083349105,0.0019574054,0.0017742614
Test_812,2.9461682e-15,2.3616006e-17,1.0,1.6583671e-21
Test_813,0.9264783,0.06022306,0.009833215,0.0034654548
Test_814,5.4099564e-07,2.5994525e-06,1.3234569e-08,0.9999969
Test_815,1.1109485e-05,5.0551094e-05,5.6325825e-07,0.9999378
Test_816,0.06521091,0.061181556,0.011829173,0.8617783
Test_817,0.0035234224,0.33847132,0.6575007,0.0005045849
Test_818,0.00857204,0.041604344,0.002941735,0.94688183
Test_819,0.0015583477,0.00040518396,0.99798054,5.5869627e-05
Test_820,0.9892636,0.0069671087,0.0017181701,0.0020511344
Test_821,1.3314868e-08,3.9125302e-07,1.978802e-10,0.99999964
Test_822,0.9777078,0.013880294,0.0039271126,0.004484825
Test_823,0.9540464,0.014451444,0.008293729,0.023208369
Test_824,0.9339671,0.0090642795,0.003970399,0.052998073
Test_825,0.0001814456,0.00015343032,0.9996574,7.689307e-06
Test_826,4.909663e-08,2.9943426e-09,1.0,2.2940538e-11
Test_827,0.0005631139,0.00063639303,0.99875224,4.8178637e-05
Test_828,1.0280074e-07,4.1741824e-08,0.9999999,1.3846767e-10
Test_829,2.6569218e-09,1.7975449e-08,8.728697e-12,1.0
Test_830,0.0018873799,8.743192e-05,0.9980223,2.8816967e-06
Test_831,3.6818506e-05,1.5560036e-05,0.9999474,2.2133246e-07
Test_832,0.99980146,0.0001585027,1.681464e-05,2.3272816e-05
Test_833,0.060692865,0.8142065,0.12019648,0.0049040853
Test_834,4.906655e-13,5.366458e-15,1.0,2.8128473e-18
Test_835,0.00011521235,3.033148e-05,0.9998528,1.677934e-06
Test_836,0.81678694,0.09754154,0.042407963,0.0432636
Test_837,0.0015694537,0.0014263298,0.00021318987,0.99679106
Test_838,0.8181311,0.054195322,0.029146465,0.098527156
